id,date,date_unixtime,professor_id,professor_name_clean,department,course_name_clean,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,grading_status,attendance_status,comment_clean,sentiment,cluster
3746,,,287,حسین سلیمانی,,سیگنالها و سیستم ها,10,10,10,10,10,10,نامشخص,نامشخص,حسین سلیمانی برق سیگنالها و سیستم ها منابع آموزش یک کتاب مرجع معرفی می کند حضور و غیاب حضور مهم نیست اما تاثیر مثبت دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن دست باز و با ارفاق ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 10 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر 1401 توضیحات همه چی عالی و منظم ۳ نمره تمرین دارن تا ۲ نمره هم بخاطر حضور شیفت دادن ۲ تا میانترم و یه پایانترم این ترم تی ای شون اقای اسکندرپور بودن که ۷۰ ۸۰ درصد سوالای امتحان از تمریناشون دادن یعنی اگر به تمریناشون خیلی مسلط باشین راحت بالای ۱۶ میگیرید برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,2
3747,,,412,دکتر شکریه,,مقاومت مصالح1,10,10,10,10,10,10,منصفانه,نامشخص,دکتر شکریه مکانیک مقاومت مصالح1 منابع آموزش فایل پاورپوینت یا پی دی اف می دهد حضور و غیاب حضور و غیاب نمی کند منابع معرفی شده برای امتحان کافی است تا حدودی وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 10 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی ta ترمی که دانشجو با این استاد کلاس داشته مهر403 توضیحات به شدت استاد خفنیه هم برای تدریس هم دانش عمومی کلاسش اصن خشک نبود و اگه گوش میدادی یاد میگرفتی البته کلی نمونه سوالم باید حل کنی بفهمی چی به چیه یه تی ای مزخرف داشت که پدرمونو دراوورد 11 سری تکلیف داد که هر کدومش 8 سوال بود زمانش یک هفته اگر میخواستیم که تمدید بشه که اصن نمیشددد اگه تی ای دکتر نباشه به شدت پیشنهاد میشه ولی اگه بود شده 9 ترمه بشین ولی برندارین برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3748,,,201,ایت قره قانی,,ترمودینامیک1,10,10,10,8,6,5,منصفانه,نامشخص,ایت قره قانی مکانیک ترمودینامیک1 منابع آموزش از روی پی دی اف سر کلاس جزوه مینویسیم حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 10 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 8 پاسخگویی حضوری و غیرحضوری 6 آداب و رفتار اجتماعی با دانشجویان 5 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر 403 توضیحات استاد با سوادی هستن ولی تو چششون باشی انقدر بهت تیکه میندازه که گریت میگیره تدریش قابل قبوله از روی پاور خودشون سوالاشون که کپی کتاب ون وایلنه بتونی رو اونا مسلط باشی تمومههه 20 تی ایشون هم واقعا راه اومد و کامل پوشش میداد مثالارو اگه مشکلی با توهیناشون سر کلاس ندارین حتما بردارین برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,1
3749,,,942,محمد رضا زمانی,,فیزیک 1,5,8,3,5,5,9,نامشخص,نامشخص,محمد رضا زمانی فیزیک فیزیک ۱ منابع آموزش در حین تدریس جزوه می نویسیم حضور و غیاب حضور و غیاب نمی کند منابع معرفی شده برای امتحان کافی است خیر وضعیت نمره دادن نمره خوبی نمیشه ازشون گرفت ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 5 دانش عمومی 8 توانایی انتقال مطالب و نکات مهم درس 3 نحوه مدیریت کلاس نظم و زمان 5 پاسخگویی حضوری و غیرحضوری 5 آداب و رفتار اجتماعی با دانشجویان 9 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته بهمن 1401 توضیحات چیزی اضافه ایی نیست برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,0
3750,,,141,اسماعیل خان میرزا,,دینامیک,6,10,6,10,8,10,منصفانه,نامشخص,اسماعیل خان میرزا مکانیک دینامیک منابع آموزش در حین تدریس جزوه می نویسیم حضور و غیاب حضور و غیاب نمی کند منابع معرفی شده برای امتحان کافی است خیر وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 6 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 6 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 8 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر403 توضیحات سر کلاس یه وضع عجیبی بود اوایل ترم که دینامیک پیشرفته گفت بقیشم شد دینامیک تا لحظه اخر امتحان نمیدونستیم از کجا و از چی سوال میاد 4 5 تا منبع داشت هیبلر کینگزبرگ جانسون نیکخواه هرکدومم مسلط بودی نمیتونستی نمره کامل بگیری نکته مثبتش این بود که میتونستی پاسخنامه هم ببری سر امتحان تی ای هاشونم خوب بودن در کل بد نیستن نمره خوبی میشه ازشون گرفت ولی اگه حال داری 4 تا پاسخنامه ببری سر امتحان برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3751,,,1099,مقبلی,,فرایند های پلیمری,5,10,9,3,8,8,نامشخص,نامشخص,مقبلی مهندسی_شیمی فرایند های پلیمری منابع آموزش فایل پاورپوینت یا پی دی اف می دهد حضور و غیاب حضور و غیاب نمی کند منابع معرفی شده برای امتحان کافی است خیر وضعیت نمره دادن نمره خوبی نمیشه ازشون گرفت ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 5 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 9 نحوه مدیریت کلاس نظم و زمان 3 پاسخگویی حضوری و غیرحضوری 8 آداب و رفتار اجتماعی با دانشجویان 8 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر 1403 توضیحات نمرات کاملاااااا رندوم میدن هرچقدرم درس بخونین و خوب بنویسین بازم کمترین نمره رو میگیرید کسایی که نخوندن نمره بالاتری میگیرند اصلا سوالاشون در حد جزوه نیس خیلللللی مفهومی میدن یک جوری هم برخورد میکنن که انگار تمام برگه هارو تصحیح کردن در صورتی که بهشون نگاهم نکردن برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3752,,,158,الهام فتاحی,,ریاضیات مهندسی,9,10,10,10,9,10,منصفانه,نامشخص,الهام فتاحی ریاضی ریاضیات مهندسی منابع آموزش از جزوات ترم های گذشته استفاده می کند حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است تا حدودی وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 9 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 9 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی ایمیل و ایدی تلگرام ترمی که دانشجو با این استاد کلاس داشته مهر 1403 توضیحات در سختگیر بودن ایشون کاملا اغراق میشه از نمره خودتون کمتر نمیدن طبیعتا به هر چی تو برگه بنویسین قرار نیست نمره بدن از طرفی درباره عالی بودن تدریس ایشون هم یکمی اغراق میشه چون مباحث رو خیلی اثباتی طور پیش میبرن که خیلی وقتا بدرد امتحان نمیخوره جزوه شون هم خوبه نسبتا اما بخش های اثباتی زیاد داره و کلا زیاد در حال اثباتن اما در کل استاد خیلی باشخصیتین و تو ترم ما که هیچ استاد خوبی ارائه نداد غنیمت بودن برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3753,,,528,رهبری,,دانش خانواده,3,9,8,10,10,10,نامشخص,نامشخص,رهبری معارف دانش خانواده منابع آموزش فایل پاورپوینت یا پی دی اف می دهد حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن دست باز و با ارفاق ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 3 دانش عمومی 9 توانایی انتقال مطالب و نکات مهم درس 8 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی ایمیل ترمی که دانشجو با این استاد کلاس داشته مهر 1403 توضیحات برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,0
3754,,,1074,مسعود هادیان دهکردی,,ریاضیات مهندسی,8,10,7,7,10,9,نامشخص,نامشخص,مسعود هادیان دهکردی ریاضی ریاضیات مهندسی منابع آموزش از جزوات ترم های گذشته استفاده می کند حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است تا حدودی وضعیت نمره دادن نمره خوبی نمیشه ازشون گرفت ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 8 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 7 نحوه مدیریت کلاس نظم و زمان 7 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 9 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر ۴۰۳ توضیحات خیلی بد نمره میده تقریبا به همه از ۱۸ نمره میده و دو نمره باقی مونده رو اصن تاثیر نمیده اگه میخاید درس پاس شید باهاش بردارید ولی اگه دنبال نمره بالا هستید پیشنهاد نمیشه چون سخت گیری زیادی داره تو تصحیح و نمره دادن برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3755,,,885,مجید سیاوشی,,مکانیک سیالات 2,10,10,6,8,10,10,منصفانه,نامشخص,مجید سیاوشی مکانیک مکانیک سیالات ۲ منابع آموزش فایل پاورپوینت یا پی دی اف می دهد حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است تا حدودی وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 10 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 6 نحوه مدیریت کلاس نظم و زمان 8 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر۴۰۳ توضیحات ۷ نمره میان ترم ۹ نمره پایان ترم و ۳ نمره دست تی ای بود البته برای کسانی که نمره میان ترم و پایان ترم شون خیلی فرق داشته باشه بارم رو کمی تغییر می دن که به نفعش بشه روی هر امتحانی ۵ درصد خطای تصحیح اضافه می کنن به نظرم سیالات۲ رو خیلی بهتر از سیالات ۱ می گن اخلاقشون سر کلاس خوبه ولی خارج از کلاس کلا یه انسان دیگه هستن و ترجیحا بهشون نزدیک نشید برای سلامت روانتون بهتره تی ای این ترمشون خیلی خوب بود نظرم نظرم برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3756,,,875,مجتبی استوار,,انقلاب اسلامی,10,10,10,10,10,10,نامشخص,نامشخص,مجتبی استوار معارف انقلاب اسلامی منابع آموزش فایل پاورپوینت یا پی دی اف می دهد حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن دست باز و با ارفاق ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 10 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر ۴۰۳ توضیحات خیلی استاد خوب و خوش صحبت و با دانشی هستند و کلاس هایشان اصلا خسته کننده نبود برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,2
3757,,,919,محمد باقر قائمی,,معادلات دیفرانسیل,5,8,4,8,10,10,نامشخص,نامشخص,محمد باقر قائمی ریاضی معادلات دیفرانسیل منابع آموزش در حین تدریس جزوه می نویسیم حضور و غیاب حضور و غیاب نمی کند منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن دست باز و با ارفاق ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 5 دانش عمومی 8 توانایی انتقال مطالب و نکات مهم درس 4 نحوه مدیریت کلاس نظم و زمان 8 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی ایمیل ترمی که دانشجو با این استاد کلاس داشته مهر 1403 توضیحات ترمای پیشو نمیدونم اما این ترم خیلی با ارفاق نمره دادن ta شون خیلی انسان شریف و محترمی بودن چه از لحاظ نمره ای چه درسی خیلی به بچه ها کمک کردن الویت اول نه ولی میتونید به عنوان الویت دو یا سه بهشون فکر کنید برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,1
3758,,,428,دکتر مجتبی استوار,,انقلاب اسلامی ایران,10,10,10,10,10,10,نامشخص,نامشخص,دکتر مجتبی استوار معارف انقلاب اسلامی ایران منابع آموزش فایل پاورپوینت یا پی دی اف می دهد حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن دست باز و با ارفاق ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 10 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی گروه میزنند تو تلگرام معمولا ترمی که دانشجو با این استاد کلاس داشته مهر ۱۴۰۳ توضیحات بهترین استاد معارف هست و بسیار آدم با سواد و آگاه و دردمندی هستند روند کلاس اینجوریه که اولش بچه ها کتاب یا فیلم و هرچیزی که دیدن رو تو کلاس یه توضیحی دربارش میدن که امتیاز داره اینکار و تو طول ترم ارائه باید با گروهتون بدید که موضوعش رو بهتون میدند و امتحان پایانی هم تستی بود و یه فایل پاورپوینت از کتاب بود که ساده بودمتنش اصلا از دستش ندید این کلاس رو برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,2
3759,,,431,دکتر مجیدیان,,محاسبات,8,8,5,7,9,10,منصفانه,نامشخص,دکتر مجیدیان ریاضی محاسبات منابع آموزش در حین تدریس جزوه می نویسیم حضور و غیاب حضور مهم نیست اما تاثیر مثبت دارد منابع معرفی شده برای امتحان کافی است تا حدودی وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 8 دانش عمومی 8 توانایی انتقال مطالب و نکات مهم درس 5 نحوه مدیریت کلاس نظم و زمان 7 پاسخگویی حضوری و غیرحضوری 9 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر۴۰۳ توضیحات تدریس استاد مقداری حوصله سر بره و توی ی ساعتو نیم کلا دوتا سوال حل میکنن و تمرکز میزارن روی فهم دانشجو میانترم رو خیلی دست بالا صحیح کردن ولی پایانترم کمی سختگیرانه تر بود در نهایت نمره خودتون رو میدن رندوم گاهی حضور غیاب کردن و کسایی ک خیلی غیبت خوردن گفتن حذف کنن ولی با کسایی ک باهاشون صحبت کردن کنار اومدن بابت حضور غیاب در نهایت اونقدر هم بد نیستن برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,1
3760,,,1158,میرشفیعی,,ترمودینامیک 1,10,10,10,10,9,10,منصفانه,نامشخص,میرشفیعی مهندسی_شیمی ترمودینامیک 1 منابع آموزش در حین تدریس جزوه می نویسیم حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 10 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 9 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی ایمیل ترمی که دانشجو با این استاد کلاس داشته مهر1403 توضیحات خیلی دقیق و ریز نمره میدن هیچ ارفاقیام نمی کنن یه نفر ۲۰ شد ولی بیشتر نمره ها از ۱۴ تا ۱۷ بود درواقع میان ترم و خراب کنید با پایان ترم جبران نمیشه برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,2
3761,,,1099,مقبلی,,اصول مهندسی پلیمر,8,10,10,10,10,9,نامشخص,نامشخص,مقبلی مهندسی_شیمی اصول مهندسی پلیمر منابع آموزش از جزوات ترم های گذشته استفاده می کند حضور و غیاب حضور و غیاب نمی کند منابع معرفی شده برای امتحان کافی است خیر وضعیت نمره دادن دست باز و با ارفاق ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 8 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 9 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر ۴۰۳ توضیحات حضور غیاب نمیکنن میانترم ۷ نمره ک تستی و سخت بود خیلی مفهومی بود و فراتر از جزوه اما خوب و به گفته خودشون با ارفاق تصحیح شد ۱۳ نمره پایانترم جزوه باز ک سوالات مفهومی و تحلیلی و تشریحی و یک مسئله داشت ۳ نمره هم پروژه خیلی راحت باید در مورد موضوعات داده شده فیلم غیر فارسی پیدا میکردیم در نهایت هم خوب بود میشه نمره بالا گرفت برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,1
3762,,,306,حمید مدرسی,,تفسیر نهج البلاغه,5,8,6,7,10,10,نامشخص,نامشخص,حمید مدرسی معارف تفسیر نهج البلاغه منابع آموزش یک کتاب مرجع معرفی می کند حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است تا حدودی وضعیت نمره دادن نمره خوبی نمیشه ازشون گرفت ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 5 دانش عمومی 8 توانایی انتقال مطالب و نکات مهم درس 6 نحوه مدیریت کلاس نظم و زمان 7 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر ۱۴۰۳ توضیحات روی تایم حضور حساس نیستند امتحان تشریحی داشت و با جزئیات کتاب نمره خوبی ندادند برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3763,,,598,سعید رهبری شمیرانی,,دانش خانواده و جمعیت,9,10,10,9,9,10,نامشخص,نامشخص,سعید رهبری شمیرانی معارف دانش خانواده و جمعیت منابع آموزش یک فایل پی دی اف میدهد که بخشهایی از که مشخص شده است در امتحان می اید حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن دست باز و با ارفاق ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 9 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 9 پاسخگویی حضوری و غیرحضوری 9 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر 1403 توضیحات کلاس حداقل برای پسرا که کلاس خوبی بود و نکات بدی هم مطرح نشد استاد تلاش دارن تا کاملا بیطرفانه و در وهله اول انسانی به قضیه نگاه کنن تا اینکه بخوان عقاید خودشونو تحمیل کنن که همچین چیزی بین اساتید معارف غنیمته البته طبیعتا پیش فرض های خودشونم دارن و کاملا هم بیطرف نیستن اما کلاس پویایی دارن و هر کس میتونه نظرشو با احترام بیان کنه و ایشون هم کاملا استقبال میکنن برای نمره دهی هم سخت گیر نیستن حضورغیاب هم واسه حذف نشدن مهمه فعالیت کلاسی هم نمره اضافی داره یه سری سوال هم تو طول ترم میدن که نظر شخصی خودتونو جلسه بعد بنویسید و بهشون بدید برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3764,,,282,حسین رحمانی,,ساختمان های داده,9,8,7,10,6,5,منصفانه,نامشخص,حسین رحمانی مهندسی_کامپیوتر ساختمان های داده منابع آموزش فایل پاورپوینت یا پی دی اف می دهد حضور و غیاب حضور مهم نیست اما تاثیر مثبت دارد منابع معرفی شده برای امتحان کافی است تا حدودی وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 9 دانش عمومی 8 توانایی انتقال مطالب و نکات مهم درس 7 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 6 آداب و رفتار اجتماعی با دانشجویان 5 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر 1403 توضیحات استاد اخلاق خیلی خوبی ندارن و ممکنه سر کلاس با یه دانشجو حال نکنن و زیاد بهش تیکه بندازن خیلی از دانشجویی که سر کلاس شوخی کنه خوششون نمیاد به شکل تئوری درس میدن که باعث میشه رو مباحث تئوری تسلط نسبتا خوبی کسب کنین اما مباحث عملی حداقل سر کلاس خودشون که اصلا پوشش داده نمیشه ولی مجموعا سیلابس درس مباحث خوبی رو پوشش میده و اگه سر کلاس ها باشید حداقل از نظر تئوری خوب یاد میگیرید بارم بندی هم طوریه که میشه راحت نمره بالا گرفت ۱۱ نمره تی ای داشت و ۱۴ نمره هم میانترم و پایانترم فک کنم چون نمرات تی ای بالا شده بود خودشون هم نرمالایز کرده بودن نمراتو برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,positive,1
3765,,,208,بازدیدی طهرانی,,لایه مرزی,8,9,5,10,8,2,منصفانه,نامشخص,بازدیدی طهرانی مکانیک لایه مرزی منابع آموزش یک کتاب مرجع معرفی می کند حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن منصفانه و هرچی خودت بگیری ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 8 دانش عمومی 9 توانایی انتقال مطالب و نکات مهم درس 5 نحوه مدیریت کلاس نظم و زمان 10 پاسخگویی حضوری و غیرحضوری 8 آداب و رفتار اجتماعی با دانشجویان 2 راه ارتباطی چیزی ندارم ترمی که دانشجو با این استاد کلاس داشته مهر 1401 توضیحات اخلاقیات بسیار عجیب و خاص روی حضور غیاب و حضور به موقع در کلاس بسیار حساس هستند کلاس کسل کننده ای دارند اما اندازه تلاش و خوندنتون حقتون رو میگیرید هر ۱ ۲ هفته کوییز میگیرن برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,1
3766,,,75,استاد حمید مدرسی,,معرفی موضوعی نهج البلاغه,1,1,1,1,1,1,نامشخص,نامشخص,استاد حمید مدرسی معارف معرفی موضوعی نهج البلاغه منابع آموزش یک کتاب مرجع معرفی می کند حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است تا حدودی وضعیت نمره دادن نمره خوبی نمیشه ازشون گرفت ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 1 دانش عمومی 1 توانایی انتقال مطالب و نکات مهم درس 1 نحوه مدیریت کلاس نظم و زمان 1 پاسخگویی حضوری و غیرحضوری 1 آداب و رفتار اجتماعی با دانشجویان 1 راه ارتباطی تلگرام ترمی که دانشجو با این استاد کلاس داشته مهر ۱۴۰۳ توضیحات بدترین استاد معارف اگر میخواید معدلتون حسابی بیاد پایین با این استاد بردارید برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,1
3767,,,908,محسن نصیری,,فارسی,10,10,10,8,10,10,نامشخص,نامشخص,محسن نصیری معارف فارسی منابع آموزش منبعی معرفی نمی کنند حضور و غیاب حضور مهم است و تاثیر مستقیم دارد منابع معرفی شده برای امتحان کافی است بله وضعیت نمره دادن دست باز و با ارفاق ارزیابی دانشجو پیوستگی و یکپارچگی تدریس 10 دانش عمومی 10 توانایی انتقال مطالب و نکات مهم درس 10 نحوه مدیریت کلاس نظم و زمان 8 پاسخگویی حضوری و غیرحضوری 10 آداب و رفتار اجتماعی با دانشجویان 10 راه ارتباطی کانال مداد تراش ترمی که دانشجو با این استاد کلاس داشته مهر 403 توضیحات چیزی اضافه ایی نیست برای ثبت معرفی استاد به ربات زیر پیام بدید ostad_elmosibot کانال معرفی اساتید دانشگاه علم و صنعت ostad_elmosi ostad_elmosi,neutral,0
